"epochNums","epochDates","epochDays"
6348,"Wed May 19 18:05:00 2004",12558.0451388889
6349,"Wed May 19 18:10:00 2004",12558.0486111111
6350,"Wed May 19 18:15:00 2004",12558.0520833333
6351,"Wed May 19 18:20:00 2004",12558.0555555556
6352,"Wed May 19 18:25:00 2004",12558.0590277778
6353,"Wed May 19 18:30:00 2004",12558.0625
6354,"Wed May 19 18:35:00 2004",12558.0659722222
6355,"Wed May 19 18:40:00 2004",12558.0694444444
6356,"Wed May 19 18:45:00 2004",12558.0729166667
6357,"Wed May 19 18:50:00 2004",12558.0763888889
6358,"Wed May 19 18:55:00 2004",12558.0798611111
6359,"Wed May 19 19:00:00 2004",12558.0833333333
6360,"Wed May 19 19:05:00 2004",12558.0868055556
6361,"Wed May 19 19:10:00 2004",12558.0902777778
6362,"Wed May 19 19:15:00 2004",12558.09375
6363,"Wed May 19 19:20:00 2004",12558.0972222222
6364,"Wed May 19 19:25:00 2004",12558.1006944444
6365,"Wed May 19 19:30:00 2004",12558.1041666667
6366,"Wed May 19 19:35:00 2004",12558.1076388889
6367,"Wed May 19 19:40:00 2004",12558.1111111111
6368,"Wed May 19 19:45:00 2004",12558.1145833333
6369,"Wed May 19 19:50:00 2004",12558.1180555556
6370,"Wed May 19 19:55:00 2004",12558.1215277778
6371,"Wed May 19 20:00:00 2004",12558.125
6372,"Wed May 19 20:05:00 2004",12558.1284722222
6373,"Wed May 19 20:10:00 2004",12558.1319444444
6374,"Wed May 19 20:15:00 2004",12558.1354166667
6375,"Wed May 19 20:20:00 2004",12558.1388888889
6376,"Wed May 19 20:25:00 2004",12558.1423611111
6377,"Wed May 19 20:30:00 2004",12558.1458333333
6378,"Wed May 19 20:35:00 2004",12558.1493055556
6379,"Wed May 19 20:40:00 2004",12558.1527777778
6380,"Wed May 19 20:45:00 2004",12558.15625
6381,"Wed May 19 20:50:00 2004",12558.1597222222
6382,"Wed May 19 20:55:00 2004",12558.1631944444
6383,"Wed May 19 21:00:00 2004",12558.1666666667
6384,"Wed May 19 21:05:00 2004",12558.1701388889
6385,"Wed May 19 21:10:00 2004",12558.1736111111
6386,"Wed May 19 21:15:00 2004",12558.1770833333
6387,"Wed May 19 21:20:00 2004",12558.1805555556
6388,"Wed May 19 21:25:00 2004",12558.1840277778
6389,"Wed May 19 21:30:00 2004",12558.1875
6390,"Wed May 19 21:35:00 2004",12558.1909722222
6391,"Wed May 19 21:40:00 2004",12558.1944444444
6392,"Wed May 19 21:45:00 2004",12558.1979166667
6393,"Wed May 19 21:50:00 2004",12558.2013888889
6394,"Wed May 19 21:55:00 2004",12558.2048611111
6395,"Wed May 19 22:00:00 2004",12558.2083333333
6396,"Wed May 19 22:05:00 2004",12558.2118055556
6397,"Wed May 19 22:10:00 2004",12558.2152777778
6398,"Wed May 19 22:15:00 2004",12558.21875
6399,"Wed May 19 22:20:00 2004",12558.2222222222
6400,"Wed May 19 22:25:00 2004",12558.2256944444
6401,"Wed May 19 22:30:00 2004",12558.2291666667
6402,"Wed May 19 22:35:00 2004",12558.2326388889
6403,"Wed May 19 22:40:00 2004",12558.2361111111
6404,"Wed May 19 22:45:00 2004",12558.2395833333
6405,"Wed May 19 22:50:00 2004",12558.2430555556
6406,"Wed May 19 22:55:00 2004",12558.2465277778
6407,"Wed May 19 23:00:00 2004",12558.25
6408,"Wed May 19 23:05:00 2004",12558.2534722222
6409,"Wed May 19 23:10:00 2004",12558.2569444444
6410,"Wed May 19 23:15:00 2004",12558.2604166667
6411,"Wed May 19 23:20:00 2004",12558.2638888889
6412,"Wed May 19 23:25:00 2004",12558.2673611111
6413,"Wed May 19 23:30:00 2004",12558.2708333333
6414,"Wed May 19 23:35:00 2004",12558.2743055556
6415,"Wed May 19 23:40:00 2004",12558.2777777778
6416,"Wed May 19 23:45:00 2004",12558.28125
6417,"Wed May 19 23:50:00 2004",12558.2847222222
6418,"Wed May 19 23:55:00 2004",12558.2881944444
6419,"Thu May 20 00:00:00 2004",12558.2916666667
6420,"Thu May 20 00:05:00 2004",12558.2951388889
6421,"Thu May 20 00:10:00 2004",12558.2986111111
6422,"Thu May 20 00:15:00 2004",12558.3020833333
6423,"Thu May 20 00:20:00 2004",12558.3055555556
6424,"Thu May 20 00:25:00 2004",12558.3090277778
6425,"Thu May 20 00:30:00 2004",12558.3125
6426,"Thu May 20 00:35:00 2004",12558.3159722222
6427,"Thu May 20 00:40:00 2004",12558.3194444444
6428,"Thu May 20 00:45:00 2004",12558.3229166667
6429,"Thu May 20 00:50:00 2004",12558.3263888889
6430,"Thu May 20 00:55:00 2004",12558.3298611111
6431,"Thu May 20 01:00:00 2004",12558.3333333333
6432,"Thu May 20 01:05:00 2004",12558.3368055556
6433,"Thu May 20 01:10:00 2004",12558.3402777778
6434,"Thu May 20 01:15:00 2004",12558.34375
6435,"Thu May 20 01:20:00 2004",12558.3472222222
6436,"Thu May 20 01:25:00 2004",12558.3506944444
6437,"Thu May 20 01:30:00 2004",12558.3541666667
6438,"Thu May 20 01:35:00 2004",12558.3576388889
6439,"Thu May 20 01:40:00 2004",12558.3611111111
6440,"Thu May 20 01:45:00 2004",12558.3645833333
6441,"Thu May 20 01:50:00 2004",12558.3680555556
6442,"Thu May 20 01:55:00 2004",12558.3715277778
6443,"Thu May 20 02:00:00 2004",12558.375
6444,"Thu May 20 02:05:00 2004",12558.3784722222
6445,"Thu May 20 02:10:00 2004",12558.3819444444
6446,"Thu May 20 02:15:00 2004",12558.3854166667
6447,"Thu May 20 02:20:00 2004",12558.3888888889
6448,"Thu May 20 02:25:00 2004",12558.3923611111
6449,"Thu May 20 02:30:00 2004",12558.3958333333
6450,"Thu May 20 02:35:00 2004",12558.3993055556
6451,"Thu May 20 02:40:00 2004",12558.4027777778
6452,"Thu May 20 02:45:00 2004",12558.40625
6453,"Thu May 20 02:50:00 2004",12558.4097222222
6454,"Thu May 20 02:55:00 2004",12558.4131944444
6455,"Thu May 20 03:00:00 2004",12558.4166666667
6456,"Thu May 20 03:05:00 2004",12558.4201388889
6457,"Thu May 20 03:10:00 2004",12558.4236111111
6458,"Thu May 20 03:15:00 2004",12558.4270833333
6459,"Thu May 20 03:20:00 2004",12558.4305555556
6460,"Thu May 20 03:25:00 2004",12558.4340277778
6461,"Thu May 20 03:30:00 2004",12558.4375
6462,"Thu May 20 03:35:00 2004",12558.4409722222
6463,"Thu May 20 03:40:00 2004",12558.4444444444
6464,"Thu May 20 03:45:00 2004",12558.4479166667
6465,"Thu May 20 03:50:00 2004",12558.4513888889
6466,"Thu May 20 03:55:00 2004",12558.4548611111
6467,"Thu May 20 04:00:00 2004",12558.4583333333
6468,"Thu May 20 04:05:00 2004",12558.4618055556
6469,"Thu May 20 04:10:00 2004",12558.4652777778
6470,"Thu May 20 04:15:00 2004",12558.46875
6471,"Thu May 20 04:20:00 2004",12558.4722222222
6472,"Thu May 20 04:25:00 2004",12558.4756944444
6473,"Thu May 20 04:30:00 2004",12558.4791666667
6474,"Thu May 20 04:35:00 2004",12558.4826388889
6475,"Thu May 20 04:40:00 2004",12558.4861111111
6476,"Thu May 20 04:45:00 2004",12558.4895833333
6477,"Thu May 20 04:50:00 2004",12558.4930555556
6478,"Thu May 20 04:55:00 2004",12558.4965277778
6479,"Thu May 20 05:00:00 2004",12558.5
6480,"Thu May 20 05:05:00 2004",12558.5034722222
6481,"Thu May 20 05:10:00 2004",12558.5069444444
6482,"Thu May 20 05:15:00 2004",12558.5104166667
6483,"Thu May 20 05:20:00 2004",12558.5138888889
6484,"Thu May 20 05:25:00 2004",12558.5173611111
6485,"Thu May 20 05:30:00 2004",12558.5208333333
6486,"Thu May 20 05:35:00 2004",12558.5243055556
6487,"Thu May 20 05:40:00 2004",12558.5277777778
6488,"Thu May 20 05:45:00 2004",12558.53125
6489,"Thu May 20 05:50:00 2004",12558.5347222222
6490,"Thu May 20 05:55:00 2004",12558.5381944444
6491,"Thu May 20 06:00:00 2004",12558.5416666667
6492,"Thu May 20 06:05:00 2004",12558.5451388889
6493,"Thu May 20 06:10:00 2004",12558.5486111111
6494,"Thu May 20 06:15:00 2004",12558.5520833333
6495,"Thu May 20 06:20:00 2004",12558.5555555556
6496,"Thu May 20 06:25:00 2004",12558.5590277778
6497,"Thu May 20 06:30:00 2004",12558.5625
6498,"Thu May 20 06:35:00 2004",12558.5659722222
6499,"Thu May 20 06:40:00 2004",12558.5694444444
6500,"Thu May 20 06:45:00 2004",12558.5729166667
6501,"Thu May 20 06:50:00 2004",12558.5763888889
6502,"Thu May 20 06:55:00 2004",12558.5798611111
6503,"Thu May 20 07:00:00 2004",12558.5833333333
6504,"Thu May 20 07:05:00 2004",12558.5868055556
6505,"Thu May 20 07:10:00 2004",12558.5902777778
6506,"Thu May 20 07:15:00 2004",12558.59375
6507,"Thu May 20 07:20:00 2004",12558.5972222222
6508,"Thu May 20 07:25:00 2004",12558.6006944444
6509,"Thu May 20 07:30:00 2004",12558.6041666667
6510,"Thu May 20 07:35:00 2004",12558.6076388889
6511,"Thu May 20 07:40:00 2004",12558.6111111111
6512,"Thu May 20 07:45:00 2004",12558.6145833333
6513,"Thu May 20 07:50:00 2004",12558.6180555556
6514,"Thu May 20 07:55:00 2004",12558.6215277778
6515,"Thu May 20 08:00:00 2004",12558.625
6516,"Thu May 20 08:05:00 2004",12558.6284722222
6517,"Thu May 20 08:10:00 2004",12558.6319444444
6518,"Thu May 20 08:15:00 2004",12558.6354166667
6519,"Thu May 20 08:20:00 2004",12558.6388888889
6520,"Thu May 20 08:25:00 2004",12558.6423611111
6521,"Thu May 20 08:30:00 2004",12558.6458333333
6522,"Thu May 20 08:35:00 2004",12558.6493055556
6523,"Thu May 20 08:40:00 2004",12558.6527777778
6524,"Thu May 20 08:45:00 2004",12558.65625
6525,"Thu May 20 08:50:00 2004",12558.6597222222
6526,"Thu May 20 08:55:00 2004",12558.6631944444
6527,"Thu May 20 09:00:00 2004",12558.6666666667
6528,"Thu May 20 09:05:00 2004",12558.6701388889
6529,"Thu May 20 09:10:00 2004",12558.6736111111
6530,"Thu May 20 09:15:00 2004",12558.6770833333
6531,"Thu May 20 09:20:00 2004",12558.6805555556
6532,"Thu May 20 09:25:00 2004",12558.6840277778
6533,"Thu May 20 09:30:00 2004",12558.6875
6534,"Thu May 20 09:35:00 2004",12558.6909722222
6535,"Thu May 20 09:40:00 2004",12558.6944444444
6536,"Thu May 20 09:45:00 2004",12558.6979166667
6537,"Thu May 20 09:50:00 2004",12558.7013888889
6538,"Thu May 20 09:55:00 2004",12558.7048611111
6539,"Thu May 20 10:00:00 2004",12558.7083333333
6540,"Thu May 20 10:05:00 2004",12558.7118055556
6541,"Thu May 20 10:10:00 2004",12558.7152777778
6542,"Thu May 20 10:15:00 2004",12558.71875
6543,"Thu May 20 10:20:00 2004",12558.7222222222
6544,"Thu May 20 10:25:00 2004",12558.7256944444
6545,"Thu May 20 10:30:00 2004",12558.7291666667
6546,"Thu May 20 10:35:00 2004",12558.7326388889
6547,"Thu May 20 10:40:00 2004",12558.7361111111
6548,"Thu May 20 10:45:00 2004",12558.7395833333
6549,"Thu May 20 10:50:00 2004",12558.7430555556
6550,"Thu May 20 10:55:00 2004",12558.7465277778
6551,"Thu May 20 11:00:00 2004",12558.75
6552,"Thu May 20 11:05:00 2004",12558.7534722222
6553,"Thu May 20 11:10:00 2004",12558.7569444444
6554,"Thu May 20 11:15:00 2004",12558.7604166667
6555,"Thu May 20 11:20:00 2004",12558.7638888889
6556,"Thu May 20 11:25:00 2004",12558.7673611111
6557,"Thu May 20 11:30:00 2004",12558.7708333333
6558,"Thu May 20 11:35:00 2004",12558.7743055556
6559,"Thu May 20 11:40:00 2004",12558.7777777778
6560,"Thu May 20 11:45:00 2004",12558.78125
6561,"Thu May 20 11:50:00 2004",12558.7847222222
6562,"Thu May 20 11:55:00 2004",12558.7881944444
6563,"Thu May 20 12:00:00 2004",12558.7916666667
6564,"Thu May 20 12:05:00 2004",12558.7951388889
6565,"Thu May 20 12:10:00 2004",12558.7986111111
6566,"Thu May 20 12:15:00 2004",12558.8020833333
6567,"Thu May 20 12:20:00 2004",12558.8055555556
6568,"Thu May 20 12:25:00 2004",12558.8090277778
6569,"Thu May 20 12:30:00 2004",12558.8125
6570,"Thu May 20 12:35:00 2004",12558.8159722222
6571,"Thu May 20 12:40:00 2004",12558.8194444444
6572,"Thu May 20 12:45:00 2004",12558.8229166667
6573,"Thu May 20 12:50:00 2004",12558.8263888889
6574,"Thu May 20 12:55:00 2004",12558.8298611111
6575,"Thu May 20 13:00:00 2004",12558.8333333333
6576,"Thu May 20 13:05:00 2004",12558.8368055556
6577,"Thu May 20 13:10:00 2004",12558.8402777778
6578,"Thu May 20 13:15:00 2004",12558.84375
6579,"Thu May 20 13:20:00 2004",12558.8472222222
6580,"Thu May 20 13:25:00 2004",12558.8506944444
6581,"Thu May 20 13:30:00 2004",12558.8541666667
6582,"Thu May 20 13:35:00 2004",12558.8576388889
6583,"Thu May 20 13:40:00 2004",12558.8611111111
6584,"Thu May 20 13:45:00 2004",12558.8645833333
6585,"Thu May 20 13:50:00 2004",12558.8680555556
6586,"Thu May 20 13:55:00 2004",12558.8715277778
6587,"Thu May 20 14:00:00 2004",12558.875
6588,"Thu May 20 14:05:00 2004",12558.8784722222
6589,"Thu May 20 14:10:00 2004",12558.8819444444
6590,"Thu May 20 14:15:00 2004",12558.8854166667
6591,"Thu May 20 14:20:00 2004",12558.8888888889
6592,"Thu May 20 14:25:00 2004",12558.8923611111
6593,"Thu May 20 14:30:00 2004",12558.8958333333
6594,"Thu May 20 14:35:00 2004",12558.8993055556
6595,"Thu May 20 14:40:00 2004",12558.9027777778
6596,"Thu May 20 14:45:00 2004",12558.90625
6597,"Thu May 20 14:50:00 2004",12558.9097222222
6598,"Thu May 20 14:55:00 2004",12558.9131944444
6599,"Thu May 20 15:00:00 2004",12558.9166666667
6600,"Thu May 20 15:05:00 2004",12558.9201388889
6601,"Thu May 20 15:10:00 2004",12558.9236111111
6602,"Thu May 20 15:15:00 2004",12558.9270833333
6603,"Thu May 20 15:20:00 2004",12558.9305555556
6604,"Thu May 20 15:25:00 2004",12558.9340277778
6605,"Thu May 20 15:30:00 2004",12558.9375
6606,"Thu May 20 15:35:00 2004",12558.9409722222
6607,"Thu May 20 15:40:00 2004",12558.9444444444
6608,"Thu May 20 15:45:00 2004",12558.9479166667
6609,"Thu May 20 15:50:00 2004",12558.9513888889
6610,"Thu May 20 15:55:00 2004",12558.9548611111
6611,"Thu May 20 16:00:00 2004",12558.9583333333
6612,"Thu May 20 16:05:00 2004",12558.9618055556
6613,"Thu May 20 16:10:00 2004",12558.9652777778
6614,"Thu May 20 16:15:00 2004",12558.96875
6615,"Thu May 20 16:20:00 2004",12558.9722222222
6616,"Thu May 20 16:25:00 2004",12558.9756944444
6617,"Thu May 20 16:30:00 2004",12558.9791666667
6618,"Thu May 20 16:35:00 2004",12558.9826388889
6619,"Thu May 20 16:40:00 2004",12558.9861111111
6620,"Thu May 20 16:45:00 2004",12558.9895833333
6621,"Thu May 20 16:50:00 2004",12558.9930555556
6622,"Thu May 20 16:55:00 2004",12558.9965277778
6623,"Thu May 20 17:00:00 2004",12559
6624,"Thu May 20 17:05:00 2004",12559.0034722222
6625,"Thu May 20 17:10:00 2004",12559.0069444444
6626,"Thu May 20 17:15:00 2004",12559.0104166667
6627,"Thu May 20 17:20:00 2004",12559.0138888889
6628,"Thu May 20 17:25:00 2004",12559.0173611111
6629,"Thu May 20 17:30:00 2004",12559.0208333333
6630,"Thu May 20 17:35:00 2004",12559.0243055556
6631,"Thu May 20 17:40:00 2004",12559.0277777778
6632,"Thu May 20 17:45:00 2004",12559.03125
6633,"Thu May 20 17:50:00 2004",12559.0347222222
6634,"Thu May 20 17:55:00 2004",12559.0381944444
6635,"Thu May 20 18:00:00 2004",12559.0416666667
6636,"Thu May 20 18:05:00 2004",12559.0451388889
6637,"Thu May 20 18:10:00 2004",12559.0486111111
6638,"Thu May 20 18:15:00 2004",12559.0520833333
6639,"Thu May 20 18:20:00 2004",12559.0555555556
6640,"Thu May 20 18:25:00 2004",12559.0590277778
6641,"Thu May 20 18:30:00 2004",12559.0625
6642,"Thu May 20 18:35:00 2004",12559.0659722222
6643,"Thu May 20 18:40:00 2004",12559.0694444444
6644,"Thu May 20 18:45:00 2004",12559.0729166667
6645,"Thu May 20 18:50:00 2004",12559.0763888889
6646,"Thu May 20 18:55:00 2004",12559.0798611111
6647,"Thu May 20 19:00:00 2004",12559.0833333333
6648,"Thu May 20 19:05:00 2004",12559.0868055556
6649,"Thu May 20 19:10:00 2004",12559.0902777778
6650,"Thu May 20 19:15:00 2004",12559.09375
6651,"Thu May 20 19:20:00 2004",12559.0972222222
6652,"Thu May 20 19:25:00 2004",12559.1006944444
6653,"Thu May 20 19:30:00 2004",12559.1041666667
6654,"Thu May 20 19:35:00 2004",12559.1076388889
6655,"Thu May 20 19:40:00 2004",12559.1111111111
6656,"Thu May 20 19:45:00 2004",12559.1145833333
6657,"Thu May 20 19:50:00 2004",12559.1180555556
6658,"Thu May 20 19:55:00 2004",12559.1215277778
6659,"Thu May 20 20:00:00 2004",12559.125
6660,"Thu May 20 20:05:00 2004",12559.1284722222
6661,"Thu May 20 20:10:00 2004",12559.1319444444
6662,"Thu May 20 20:15:00 2004",12559.1354166667
6663,"Thu May 20 20:20:00 2004",12559.1388888889
6664,"Thu May 20 20:25:00 2004",12559.1423611111
6665,"Thu May 20 20:30:00 2004",12559.1458333333
6666,"Thu May 20 20:35:00 2004",12559.1493055556
6667,"Thu May 20 20:40:00 2004",12559.1527777778
6668,"Thu May 20 20:45:00 2004",12559.15625
6669,"Thu May 20 20:50:00 2004",12559.1597222222
6670,"Thu May 20 20:55:00 2004",12559.1631944444
6671,"Thu May 20 21:00:00 2004",12559.1666666667
6672,"Thu May 20 21:05:00 2004",12559.1701388889
6673,"Thu May 20 21:10:00 2004",12559.1736111111
6674,"Thu May 20 21:15:00 2004",12559.1770833333
6675,"Thu May 20 21:20:00 2004",12559.1805555556
6676,"Thu May 20 21:25:00 2004",12559.1840277778
6677,"Thu May 20 21:30:00 2004",12559.1875
6678,"Thu May 20 21:35:00 2004",12559.1909722222
6679,"Thu May 20 21:40:00 2004",12559.1944444444
6680,"Thu May 20 21:45:00 2004",12559.1979166667
6681,"Thu May 20 21:50:00 2004",12559.2013888889
6682,"Thu May 20 21:55:00 2004",12559.2048611111
6683,"Thu May 20 22:00:00 2004",12559.2083333333
6684,"Thu May 20 22:05:00 2004",12559.2118055556
6685,"Thu May 20 22:10:00 2004",12559.2152777778
6686,"Thu May 20 22:15:00 2004",12559.21875
6687,"Thu May 20 22:20:00 2004",12559.2222222222
6688,"Thu May 20 22:25:00 2004",12559.2256944444
6689,"Thu May 20 22:30:00 2004",12559.2291666667
6690,"Thu May 20 22:35:00 2004",12559.2326388889
6691,"Thu May 20 22:40:00 2004",12559.2361111111
6692,"Thu May 20 22:45:00 2004",12559.2395833333
6693,"Thu May 20 22:50:00 2004",12559.2430555556
6694,"Thu May 20 22:55:00 2004",12559.2465277778
6695,"Thu May 20 23:00:00 2004",12559.25
6696,"Thu May 20 23:05:00 2004",12559.2534722222
6697,"Thu May 20 23:10:00 2004",12559.2569444444
6698,"Thu May 20 23:15:00 2004",12559.2604166667
6699,"Thu May 20 23:20:00 2004",12559.2638888889
6700,"Thu May 20 23:25:00 2004",12559.2673611111
6701,"Thu May 20 23:30:00 2004",12559.2708333333
6702,"Thu May 20 23:35:00 2004",12559.2743055556
6703,"Thu May 20 23:40:00 2004",12559.2777777778
6704,"Thu May 20 23:45:00 2004",12559.28125
6705,"Thu May 20 23:50:00 2004",12559.2847222222
6706,"Thu May 20 23:55:00 2004",12559.2881944444
6707,"Fri May 21 00:00:00 2004",12559.2916666667
6708,"Fri May 21 00:05:00 2004",12559.2951388889
6709,"Fri May 21 00:10:00 2004",12559.2986111111
6710,"Fri May 21 00:15:00 2004",12559.3020833333
6711,"Fri May 21 00:20:00 2004",12559.3055555556
6712,"Fri May 21 00:25:00 2004",12559.3090277778
6713,"Fri May 21 00:30:00 2004",12559.3125
6714,"Fri May 21 00:35:00 2004",12559.3159722222
6715,"Fri May 21 00:40:00 2004",12559.3194444444
6716,"Fri May 21 00:45:00 2004",12559.3229166667
6717,"Fri May 21 00:50:00 2004",12559.3263888889
6718,"Fri May 21 00:55:00 2004",12559.3298611111
6719,"Fri May 21 01:00:00 2004",12559.3333333333
6720,"Fri May 21 01:05:00 2004",12559.3368055556
6721,"Fri May 21 01:10:00 2004",12559.3402777778
6722,"Fri May 21 01:15:00 2004",12559.34375
6723,"Fri May 21 01:20:00 2004",12559.3472222222
6724,"Fri May 21 01:25:00 2004",12559.3506944444
6725,"Fri May 21 01:30:00 2004",12559.3541666667
6726,"Fri May 21 01:35:00 2004",12559.3576388889
6727,"Fri May 21 01:40:00 2004",12559.3611111111
6728,"Fri May 21 01:45:00 2004",12559.3645833333
6729,"Fri May 21 01:50:00 2004",12559.3680555556
6730,"Fri May 21 01:55:00 2004",12559.3715277778
6731,"Fri May 21 02:00:00 2004",12559.375
6732,"Fri May 21 02:05:00 2004",12559.3784722222
6733,"Fri May 21 02:10:00 2004",12559.3819444444
6734,"Fri May 21 02:15:00 2004",12559.3854166667
6735,"Fri May 21 02:20:00 2004",12559.3888888889
6736,"Fri May 21 02:25:00 2004",12559.3923611111
6737,"Fri May 21 02:30:00 2004",12559.3958333333
6738,"Fri May 21 02:35:00 2004",12559.3993055556
6739,"Fri May 21 02:40:00 2004",12559.4027777778
6740,"Fri May 21 02:45:00 2004",12559.40625
6741,"Fri May 21 02:50:00 2004",12559.4097222222
6742,"Fri May 21 02:55:00 2004",12559.4131944444
6743,"Fri May 21 03:00:00 2004",12559.4166666667
6744,"Fri May 21 03:05:00 2004",12559.4201388889
6745,"Fri May 21 03:10:00 2004",12559.4236111111
6746,"Fri May 21 03:15:00 2004",12559.4270833333
6747,"Fri May 21 03:20:00 2004",12559.4305555556
6748,"Fri May 21 03:25:00 2004",12559.4340277778
6749,"Fri May 21 03:30:00 2004",12559.4375
6750,"Fri May 21 03:35:00 2004",12559.4409722222
6751,"Fri May 21 03:40:00 2004",12559.4444444444
6752,"Fri May 21 03:45:00 2004",12559.4479166667
6753,"Fri May 21 03:50:00 2004",12559.4513888889
6754,"Fri May 21 03:55:00 2004",12559.4548611111
6755,"Fri May 21 04:00:00 2004",12559.4583333333
6756,"Fri May 21 04:05:00 2004",12559.4618055556
6757,"Fri May 21 04:10:00 2004",12559.4652777778
6758,"Fri May 21 04:15:00 2004",12559.46875
6759,"Fri May 21 04:20:00 2004",12559.4722222222
6760,"Fri May 21 04:25:00 2004",12559.4756944444
6761,"Fri May 21 04:30:00 2004",12559.4791666667
6762,"Fri May 21 04:35:00 2004",12559.4826388889
6763,"Fri May 21 04:40:00 2004",12559.4861111111
6764,"Fri May 21 04:45:00 2004",12559.4895833333
6765,"Fri May 21 04:50:00 2004",12559.4930555556
6766,"Fri May 21 04:55:00 2004",12559.4965277778
6767,"Fri May 21 05:00:00 2004",12559.5
6768,"Fri May 21 05:05:00 2004",12559.5034722222
6769,"Fri May 21 05:10:00 2004",12559.5069444444
6770,"Fri May 21 05:15:00 2004",12559.5104166667
6771,"Fri May 21 05:20:00 2004",12559.5138888889
6772,"Fri May 21 05:25:00 2004",12559.5173611111
6773,"Fri May 21 05:30:00 2004",12559.5208333333
6774,"Fri May 21 05:35:00 2004",12559.5243055556
